sh600023,2021_03_05_09:31:06,3.53,--,1532,"540,796",ÂôÅÌ
sh600023,2021_03_05_09:30:45,3.53,--,2,706,ÂôÅÌ
sh600023,2021_03_05_09:30:42,3.53,--,573,"202,269",ÂòÅÌ
sh600023,2021_03_05_09:30:39,3.53,--,29,"10,237",ÂòÅÌ
sh600023,2021_03_05_09:30:36,3.53,0.01,771,"272,163",ÂòÅÌ
sh600023,2021_03_05_09:30:33,3.52,-0.01,18,"6,336",ÂôÅÌ
sh600023,2021_03_05_09:30:30,3.53,--,328,"115,784",ÂòÅÌ
sh600023,2021_03_05_09:30:24,3.53,--,688,"242,864",ÂòÅÌ
sh600023,2021_03_05_09:30:21,3.53,0.01,5041,"1,779,473",ÂòÅÌ
sh600023,2021_03_05_09:30:18,3.52,--,49,"17,248",ÂôÅÌ
sh600023,2021_03_05_09:30:15,3.52,-0.01,45,"15,840",ÂôÅÌ
sh600023,2021_03_05_09:30:12,3.53,--,1490,"525,970",ÂòÅÌ
sh600023,2021_03_05_09:30:08,3.53,--,591,"208,623",ÂòÅÌ
sh600023,2021_03_05_09:30:06,3.53,--,1890,"667,170",ÂòÅÌ
sh600023,2021_03_05_09:30:03,3.53,-0.01,2732,"964,396",ÂôÅÌ
sh600023,2021_03_05_09:25:00,3.54,3.54,4344,"1,537,776",ÂòÅÌ
sh600023,2021_03_05_09:37:15,3.55,0.01,48,"17,040",ÂòÅÌ
sh600023,2021_03_05_09:37:06,3.54,-0.01,40,"14,160",ÂôÅÌ
sh600023,2021_03_05_09:37:03,3.55,0.01,166,"58,930",ÂòÅÌ
sh600023,2021_03_05_09:37:00,3.54,-0.01,42,"14,868",ÂôÅÌ
sh600023,2021_03_05_09:36:57,3.55,0.01,82,"29,110",ÂòÅÌ
sh600023,2021_03_05_09:36:54,3.54,-0.01,12,"4,248",ÂôÅÌ
sh600023,2021_03_05_09:36:48,3.55,--,55,"19,525",ÂòÅÌ
sh600023,2021_03_05_09:36:45,3.55,--,46,"16,330",ÂòÅÌ
sh600023,2021_03_05_09:36:42,3.55,0.01,50,"17,750",ÂòÅÌ
sh600023,2021_03_05_09:36:39,3.54,-0.01,1,354,ÂôÅÌ
sh600023,2021_03_05_09:36:36,3.55,--,8,"2,840",ÂòÅÌ
sh600023,2021_03_05_09:36:33,3.55,--,14,"4,970",ÂòÅÌ
sh600023,2021_03_05_09:36:30,3.55,--,92,"32,660",ÂòÅÌ
sh600023,2021_03_05_09:36:27,3.55,0.01,112,"39,760",ÂòÅÌ
sh600023,2021_03_05_09:36:21,3.54,-0.01,2047,"724,638",ÂôÅÌ
sh600023,2021_03_05_09:36:15,3.55,--,1,355,ÂòÅÌ
sh600023,2021_03_05_09:36:12,3.55,0.01,59,"20,945",ÂòÅÌ
sh600023,2021_03_05_09:36:09,3.54,--,3280,"1,161,120",ÂôÅÌ
sh600023,2021_03_05_09:36:06,3.54,--,11,"3,894",ÂôÅÌ
sh600023,2021_03_05_09:36:03,3.54,-0.01,158,"55,932",ÂôÅÌ
sh600023,2021_03_05_09:36:00,3.55,--,44,"15,620",ÂòÅÌ
sh600023,2021_03_05_09:35:57,3.55,0.01,68,"24,140",ÂòÅÌ
sh600023,2021_03_05_09:35:54,3.54,-0.01,6,"2,124",ÂôÅÌ
sh600023,2021_03_05_09:35:51,3.55,--,100,"35,500",ÂòÅÌ
sh600023,2021_03_05_09:35:48,3.55,--,11,"3,905",ÂòÅÌ
sh600023,2021_03_05_09:35:45,3.55,--,21,"7,455",ÂòÅÌ
sh600023,2021_03_05_09:35:42,3.55,--,26,"9,230",ÂòÅÌ
sh600023,2021_03_05_09:35:36,3.55,--,1000,"355,000",ÂòÅÌ
sh600023,2021_03_05_09:35:33,3.55,--,233,"82,715",ÂòÅÌ
sh600023,2021_03_05_09:35:24,3.55,--,553,"196,315",ÂòÅÌ
sh600023,2021_03_05_09:35:21,3.55,--,217,"77,035",ÂòÅÌ
sh600023,2021_03_05_09:35:18,3.55,--,56,"19,880",ÂòÅÌ
sh600023,2021_03_05_09:35:15,3.55,--,70,"24,850",ÂòÅÌ
sh600023,2021_03_05_09:35:12,3.55,--,15,"5,325",ÂòÅÌ
sh600023,2021_03_05_09:35:06,3.55,--,1,355,ÂòÅÌ
sh600023,2021_03_05_09:35:03,3.55,--,619,"219,745",ÂòÅÌ
sh600023,2021_03_05_09:35:00,3.55,0.01,117,"41,535",ÂòÅÌ
sh600023,2021_03_05_09:34:57,3.54,-0.01,10,"3,540",ÂôÅÌ
sh600023,2021_03_05_09:34:54,3.55,--,2,710,ÂòÅÌ
sh600023,2021_03_05_09:34:51,3.55,--,145,"51,475",ÂòÅÌ
sh600023,2021_03_05_09:34:48,3.55,--,101,"35,855",ÂòÅÌ
sh600023,2021_03_05_09:34:45,3.55,0.01,40,"14,200",ÂòÅÌ
sh600023,2021_03_05_09:34:42,3.54,-0.01,168,"59,472",ÂôÅÌ
sh600023,2021_03_05_09:34:39,3.55,--,326,"115,730",ÂòÅÌ
sh600023,2021_03_05_09:34:33,3.55,--,47,"16,685",ÂòÅÌ
sh600023,2021_03_05_09:34:30,3.55,--,55,"19,525",ÂòÅÌ
sh600023,2021_03_05_09:34:27,3.55,--,388,"137,740",ÂòÅÌ
sh600023,2021_03_05_09:34:24,3.55,--,1,355,ÂòÅÌ
sh600023,2021_03_05_09:34:21,3.55,--,142,"50,410",ÂòÅÌ
sh600023,2021_03_05_09:34:12,3.55,--,659,"233,945",ÂòÅÌ
sh600023,2021_03_05_09:34:09,3.55,0.01,202,"71,710",ÂòÅÌ
sh600023,2021_03_05_09:34:06,3.54,--,90,"31,860",ÂôÅÌ
sh600023,2021_03_05_09:34:03,3.54,--,79,"27,966",ÂôÅÌ
sh600023,2021_03_05_09:34:00,3.54,-0.01,1,354,ÂôÅÌ
sh600023,2021_03_05_09:33:57,3.55,0.01,49,"17,395",ÂòÅÌ
sh600023,2021_03_05_09:33:51,3.54,--,50,"17,700",ÂôÅÌ
sh600023,2021_03_05_09:33:48,3.54,--,2,708,ÂôÅÌ
sh600023,2021_03_05_09:33:36,3.54,-0.01,202,"71,508",ÂôÅÌ
sh600023,2021_03_05_09:33:33,3.55,0.01,110,"39,050",ÂòÅÌ
sh600023,2021_03_05_09:33:30,3.54,--,332,"117,528",ÂôÅÌ
sh600023,2021_03_05_09:33:27,3.54,--,1,354,ÂôÅÌ
sh600023,2021_03_05_09:33:24,3.54,-0.01,855,"302,670",ÂôÅÌ
