sh600010,2021_03_05_09:25:00,2.15,2.15,587392,"126,289,280",ÂòÅÌ
sh600010,2021_03_05_09:31:12,2.05,--,52667,"10,796,735",ÂôÅÌ
sh600010,2021_03_05_09:31:09,2.05,--,59583,"12,214,515",ÂòÅÌ
sh600010,2021_03_05_09:31:06,2.05,-0.02,303842,"62,287,610",ÂôÅÌ
sh600010,2021_03_05_09:30:48,2.07,-0.01,43533,"9,011,331",ÂôÅÌ
sh600010,2021_03_05_09:30:45,2.08,--,49779,"10,354,074",ÂôÅÌ
sh600010,2021_03_05_09:30:42,2.08,--,61613,"12,815,670",ÂôÅÌ
sh600010,2021_03_05_09:30:39,2.08,-0.01,32983,"6,860,464",ÂôÅÌ
sh600010,2021_03_05_09:30:36,2.09,-0.01,71146,"14,869,514",ÂôÅÌ
sh600010,2021_03_05_09:30:33,2.10,--,24203,"5,082,630",ÂôÅÌ
sh600010,2021_03_05_09:30:30,2.10,--,47021,"9,874,410",ÂôÅÌ
sh600010,2021_03_05_09:30:27,2.10,-0.01,30324,"6,368,040",ÂôÅÌ
sh600010,2021_03_05_09:30:24,2.11,--,34494,"7,278,234",ÂôÅÌ
sh600010,2021_03_05_09:30:21,2.11,--,29110,"6,142,210",ÂôÅÌ
sh600010,2021_03_05_09:30:18,2.11,-0.01,26075,"5,501,825",ÂôÅÌ
sh600010,2021_03_05_09:30:15,2.12,-0.01,32551,"6,900,812",ÂòÅÌ
sh600010,2021_03_05_09:30:12,2.13,-0.01,86902,"18,510,126",ÂòÅÌ
sh600010,2021_03_05_09:30:09,2.14,0.01,158026,"33,817,564",ÂòÅÌ
sh600010,2021_03_05_09:30:06,2.13,--,230086,"49,008,318",ÂòÅÌ
sh600010,2021_03_05_09:30:03,2.13,--,482554,"102,784,002",ÂôÅÌ
sh600010,2021_03_05_09:30:00,2.13,2.13,34451,"7,338,063",ÂòÅÌ
sh600010,2021_03_05_09:34:18,2.10,--,21730,"4,563,426",ÂôÅÌ
sh600010,2021_03_05_09:34:15,2.10,--,17263,"3,625,230",ÂôÅÌ
sh600010,2021_03_05_09:34:12,2.10,0.01,26954,"5,660,340",ÂòÅÌ
sh600010,2021_03_05_09:34:09,2.09,--,24799,"5,183,033",ÂôÅÌ
sh600010,2021_03_05_09:34:06,2.09,--,26653,"5,570,519",ÂôÅÌ
sh600010,2021_03_05_09:34:03,2.09,-0.01,13612,"2,844,908",ÂôÅÌ
sh600010,2021_03_05_09:34:00,2.10,--,27741,"5,825,688",ÂòÅÌ
sh600010,2021_03_05_09:33:57,2.10,0.01,16246,"3,411,660",ÂòÅÌ
sh600010,2021_03_05_09:33:54,2.09,-0.01,15830,"3,308,470",ÂôÅÌ
sh600010,2021_03_05_09:33:51,2.10,0.01,21412,"4,496,520",ÂòÅÌ
sh600010,2021_03_05_09:33:48,2.09,--,18585,"3,884,265",ÂôÅÌ
sh600010,2021_03_05_09:33:45,2.09,--,31952,"6,677,968",ÂòÅÌ
sh600010,2021_03_05_09:33:42,2.09,-0.01,46398,"9,697,182",ÂôÅÌ
sh600010,2021_03_05_09:33:39,2.10,0.01,47386,"9,951,060",ÂòÅÌ
sh600010,2021_03_05_09:33:36,2.09,-0.01,22926,"4,791,534",ÂôÅÌ
sh600010,2021_03_05_09:33:33,2.10,--,30823,"6,472,998",ÂôÅÌ
sh600010,2021_03_05_09:33:30,2.10,--,21537,"4,522,770",ÂôÅÌ
sh600010,2021_03_05_09:33:27,2.10,-0.01,13627,"2,861,670",ÂôÅÌ
sh600010,2021_03_05_09:33:24,2.11,0.01,31229,"6,589,319",ÂòÅÌ
sh600010,2021_03_05_09:33:21,2.10,-0.01,19512,"4,097,562",ÂôÅÌ
sh600010,2021_03_05_09:33:18,2.11,--,25185,"5,314,035",ÂòÅÌ
sh600010,2021_03_05_09:33:15,2.11,--,49659,"10,478,049",ÂôÅÌ
sh600010,2021_03_05_09:33:12,2.11,-0.01,16149,"3,407,608",ÂôÅÌ
sh600010,2021_03_05_09:33:09,2.12,--,29490,"6,251,880",ÂôÅÌ
sh600010,2021_03_05_09:33:06,2.12,--,17141,"3,633,892",ÂòÅÌ
sh600010,2021_03_05_09:33:03,2.12,-0.01,39729,"8,422,548",ÂôÅÌ
sh600010,2021_03_05_09:33:00,2.13,--,12156,"2,589,228",ÂòÅÌ
sh600010,2021_03_05_09:32:57,2.13,--,21412,"4,560,828",ÂòÅÌ
sh600010,2021_03_05_09:32:54,2.13,--,22838,"4,864,494",ÂòÅÌ
sh600010,2021_03_05_09:32:51,2.13,--,21042,"4,481,946",ÂòÅÌ
sh600010,2021_03_05_09:32:48,2.13,--,27145,"5,781,885",ÂòÅÌ
sh600010,2021_03_05_09:32:45,2.13,0.02,14776,"3,147,288",ÂòÅÌ
sh600010,2021_03_05_09:32:42,2.11,-0.01,16204,"3,419,044",ÂôÅÌ
sh600010,2021_03_05_09:32:39,2.12,--,29123,"6,174,076",ÂòÅÌ
sh600010,2021_03_05_09:32:36,2.12,-0.02,26715,"5,663,580",ÂôÅÌ
sh600010,2021_03_05_09:32:33,2.14,0.01,26821,"5,739,694",ÂòÅÌ
sh600010,2021_03_05_09:32:30,2.13,0.01,46023,"9,802,899",ÂòÅÌ
sh600010,2021_03_05_09:32:27,2.12,-0.02,30388,"6,442,256",ÂôÅÌ
sh600010,2021_03_05_09:32:24,2.14,--,51385,"10,996,390",ÂòÅÌ
sh600010,2021_03_05_09:32:21,2.14,--,35603,"7,619,042",ÂòÅÌ
sh600010,2021_03_05_09:32:18,2.14,--,42130,"9,015,820",ÂòÅÌ
sh600010,2021_03_05_09:32:15,2.14,--,29130,"6,233,820",ÂòÅÌ
sh600010,2021_03_05_09:32:12,2.14,--,53995,"11,554,930",ÂôÅÌ
sh600010,2021_03_05_09:32:09,2.14,--,29637,"6,342,446",ÂôÅÌ
sh600010,2021_03_05_09:32:06,2.14,0.01,48623,"10,405,408",ÂòÅÌ
sh600010,2021_03_05_09:32:03,2.13,-0.01,32803,"6,987,039",ÂôÅÌ
sh600010,2021_03_05_09:32:00,2.14,0.01,29469,"6,306,366",ÂòÅÌ
sh600010,2021_03_05_09:31:57,2.13,--,27947,"5,952,711",ÂòÅÌ
sh600010,2021_03_05_09:31:54,2.13,0.01,25793,"5,493,909",ÂòÅÌ
sh600010,2021_03_05_09:31:51,2.12,--,24348,"5,161,776",ÂôÅÌ
sh600010,2021_03_05_09:31:48,2.12,0.01,19706,"4,177,784",ÂòÅÌ
sh600010,2021_03_05_09:31:45,2.11,--,23640,"4,988,040",ÂôÅÌ
sh600010,2021_03_05_09:31:42,2.11,0.01,14672,"3,095,919",ÂòÅÌ
sh600010,2021_03_05_09:31:39,2.10,--,29746,"6,246,660",ÂòÅÌ
sh600010,2021_03_05_09:31:36,2.10,--,30286,"6,360,060",ÂòÅÌ
sh600010,2021_03_05_09:31:33,2.10,0.02,18112,"3,803,520",ÂòÅÌ
sh600010,2021_03_05_09:31:30,2.08,--,19255,"4,005,206",ÂôÅÌ
sh600010,2021_03_05_09:31:27,2.08,0.01,27636,"5,748,429",ÂòÅÌ
sh600010,2021_03_05_09:31:24,2.07,0.01,40726,"8,430,282",ÖÐÐÔÅÌ
sh600010,2021_03_05_09:31:21,2.06,--,39988,"8,237,528",ÂôÅÌ
sh600010,2021_03_05_09:31:18,2.06,--,62809,"12,938,654",ÂôÅÌ
sh600010,2021_03_05_09:31:15,2.06,0.01,51724,"10,655,309",ÂòÅÌ
sh600010,2021_03_05_09:31:12,2.05,2.05,52667,"10,796,735",ÂòÅÌ
sh600010,2021_03_05_09:37:24,2.07,--,8693,"1,799,451",ÂôÅÌ
sh600010,2021_03_05_09:37:21,2.07,--,14600,"3,022,200",ÂôÅÌ
sh600010,2021_03_05_09:37:18,2.07,--,39516,"8,179,812",ÂòÅÌ
sh600010,2021_03_05_09:37:15,2.07,--,7272,"1,505,356",ÂòÅÌ
sh600010,2021_03_05_09:37:12,2.07,0.01,10508,"2,175,156",ÂòÅÌ
sh600010,2021_03_05_09:37:09,2.06,--,12102,"2,493,053",ÂòÅÌ
sh600010,2021_03_05_09:37:06,2.06,--,31373,"6,462,838",ÂòÅÌ
sh600010,2021_03_05_09:37:03,2.06,--,47187,"9,720,522",ÂôÅÌ
sh600010,2021_03_05_09:37:00,2.06,-0.01,34720,"7,152,320",ÂôÅÌ
sh600010,2021_03_05_09:36:57,2.07,-0.01,29024,"6,007,968",ÂôÅÌ
sh600010,2021_03_05_09:36:54,2.08,0.02,16298,"3,389,984",ÂòÅÌ
sh600010,2021_03_05_09:36:51,2.06,--,16200,"3,337,200",ÂôÅÌ
sh600010,2021_03_05_09:36:48,2.06,--,32984,"6,794,704",ÂòÅÌ
sh600010,2021_03_05_09:36:45,2.06,0.01,35117,"7,234,102",ÂòÅÌ
sh600010,2021_03_05_09:36:42,2.05,--,16542,"3,391,110",ÂôÅÌ
sh600010,2021_03_05_09:36:39,2.05,--,11950,"2,449,750",ÂôÅÌ
sh600010,2021_03_05_09:36:36,2.05,--,26762,"5,486,210",ÂòÅÌ
sh600010,2021_03_05_09:36:33,2.05,0.01,74571,"15,287,055",ÂòÅÌ
sh600010,2021_03_05_09:36:30,2.04,-0.01,22451,"4,580,004",ÂôÅÌ
sh600010,2021_03_05_09:36:27,2.05,0.02,28321,"5,805,959",ÂòÅÌ
sh600010,2021_03_05_09:36:24,2.03,0.01,23572,"4,785,303",ÂòÅÌ
sh600010,2021_03_05_09:36:21,2.02,--,32825,"6,630,650",ÂôÅÌ
sh600010,2021_03_05_09:36:18,2.02,0.01,66839,"13,501,482",ÂòÅÌ
sh600010,2021_03_05_09:36:15,2.01,--,73889,"14,851,769",ÂôÅÌ
sh600010,2021_03_05_09:36:12,2.01,--,48287,"9,705,767",ÂôÅÌ
sh600010,2021_03_05_09:36:09,2.01,--,90208,"18,131,808",ÂôÅÌ
sh600010,2021_03_05_09:36:06,2.01,--,55287,"11,112,687",ÂôÅÌ
sh600010,2021_03_05_09:36:03,2.01,--,49037,"9,856,437",ÂôÅÌ
sh600010,2021_03_05_09:36:00,2.01,-0.02,56210,"11,298,210",ÂôÅÌ
sh600010,2021_03_05_09:35:57,2.03,0.01,27237,"5,529,111",ÂòÅÌ
sh600010,2021_03_05_09:35:54,2.02,-0.01,37951,"7,666,102",ÂôÅÌ
sh600010,2021_03_05_09:35:51,2.03,--,51924,"10,540,613",ÂôÅÌ
sh600010,2021_03_05_09:35:48,2.03,-0.01,27663,"5,615,589",ÂôÅÌ
