sh600018,2021_03_05_09:25:00,4.74,4.74,2635,"1,248,990",ÂòÅÌ
sh600018,2021_03_05_09:34:09,4.78,--,34,"16,252",ÂòÅÌ
sh600018,2021_03_05_09:34:06,4.78,--,29,"13,862",ÂòÅÌ
sh600018,2021_03_05_09:34:03,4.78,0.01,341,"162,998",ÂòÅÌ
sh600018,2021_03_05_09:34:00,4.77,--,53,"25,281",ÂòÅÌ
sh600018,2021_03_05_09:33:57,4.77,--,7,"3,339",ÂòÅÌ
sh600018,2021_03_05_09:33:51,4.77,--,855,"407,835",ÂôÅÌ
sh600018,2021_03_05_09:33:48,4.77,-0.01,36,"17,172",ÂôÅÌ
sh600018,2021_03_05_09:33:45,4.78,--,550,"262,900",ÂòÅÌ
sh600018,2021_03_05_09:33:42,4.78,0.01,1,478,ÂòÅÌ
sh600018,2021_03_05_09:33:39,4.77,-0.01,8,"3,816",ÂôÅÌ
sh600018,2021_03_05_09:33:36,4.78,0.01,47,"22,466",ÂòÅÌ
sh600018,2021_03_05_09:33:33,4.77,-0.01,699,"333,423",ÂôÅÌ
sh600018,2021_03_05_09:33:30,4.78,--,167,"79,826",ÂòÅÌ
sh600018,2021_03_05_09:33:27,4.78,--,297,"141,966",ÂòÅÌ
sh600018,2021_03_05_09:33:24,4.78,--,219,"104,682",ÂòÅÌ
sh600018,2021_03_05_09:33:21,4.78,--,38,"18,164",ÂòÅÌ
sh600018,2021_03_05_09:33:18,4.78,--,266,"127,148",ÂôÅÌ
sh600018,2021_03_05_09:33:15,4.78,-0.01,10,"4,780",ÂôÅÌ
sh600018,2021_03_05_09:33:12,4.79,0.01,48,"22,992",ÂòÅÌ
sh600018,2021_03_05_09:33:09,4.78,--,557,"266,246",ÂòÅÌ
sh600018,2021_03_05_09:33:06,4.78,--,266,"127,148",ÂòÅÌ
sh600018,2021_03_05_09:33:03,4.78,--,28,"13,384",ÂòÅÌ
sh600018,2021_03_05_09:33:00,4.78,--,17,"8,126",ÂòÅÌ
sh600018,2021_03_05_09:32:57,4.78,--,19,"9,082",ÂòÅÌ
sh600018,2021_03_05_09:32:54,4.78,--,30,"14,340",ÂòÅÌ
sh600018,2021_03_05_09:32:51,4.78,--,96,"45,888",ÂòÅÌ
sh600018,2021_03_05_09:32:48,4.78,--,450,"215,100",ÂòÅÌ
sh600018,2021_03_05_09:32:42,4.78,--,14,"6,692",ÂòÅÌ
sh600018,2021_03_05_09:32:39,4.78,--,13,"6,214",ÂòÅÌ
sh600018,2021_03_05_09:32:36,4.78,--,16,"7,648",ÂòÅÌ
sh600018,2021_03_05_09:32:33,4.78,--,32,"15,296",ÂòÅÌ
sh600018,2021_03_05_09:32:30,4.78,--,11,"5,258",ÂòÅÌ
sh600018,2021_03_05_09:32:27,4.78,--,110,"52,580",ÂòÅÌ
sh600018,2021_03_05_09:32:24,4.78,0.01,8,"3,824",ÂòÅÌ
sh600018,2021_03_05_09:32:21,4.77,-0.01,6,"2,862",ÂôÅÌ
sh600018,2021_03_05_09:32:18,4.78,--,40,"19,120",ÂòÅÌ
sh600018,2021_03_05_09:32:15,4.78,0.01,40,"19,120",ÂòÅÌ
sh600018,2021_03_05_09:32:12,4.77,--,178,"84,906",ÂòÅÌ
sh600018,2021_03_05_09:32:09,4.77,--,15,"7,155",ÂòÅÌ
sh600018,2021_03_05_09:32:06,4.77,--,24,"11,448",ÂòÅÌ
sh600018,2021_03_05_09:32:03,4.77,--,203,"96,831",ÂòÅÌ
sh600018,2021_03_05_09:32:00,4.77,--,82,"39,114",ÂôÅÌ
sh600018,2021_03_05_09:31:57,4.77,-0.01,79,"37,683",ÂôÅÌ
sh600018,2021_03_05_09:31:54,4.78,--,0,0,ÂòÅÌ
sh600018,2021_03_05_09:31:51,4.78,0.01,8,"3,824",ÂòÅÌ
sh600018,2021_03_05_09:31:48,4.77,--,7,"3,339",ÂòÅÌ
sh600018,2021_03_05_09:31:45,4.77,--,4,"1,908",ÂôÅÌ
sh600018,2021_03_05_09:31:42,4.77,0.01,900,"429,300",ÂòÅÌ
sh600018,2021_03_05_09:31:39,4.76,-0.01,51,"24,276",ÂôÅÌ
sh600018,2021_03_05_09:31:36,4.77,0.01,74,"35,298",ÂòÅÌ
sh600018,2021_03_05_09:31:33,4.76,--,67,"31,892",ÂôÅÌ
sh600018,2021_03_05_09:31:30,4.76,--,24,"11,424",ÂôÅÌ
sh600018,2021_03_05_09:31:27,4.76,--,5,"2,380",ÂôÅÌ
sh600018,2021_03_05_09:31:24,4.76,--,253,"120,428",ÂôÅÌ
sh600018,2021_03_05_09:31:21,4.76,-0.01,11,"5,236",ÂôÅÌ
sh600018,2021_03_05_09:31:18,4.77,--,77,"36,729",ÂòÅÌ
sh600018,2021_03_05_09:31:15,4.77,0.01,33,"15,741",ÂòÅÌ
sh600018,2021_03_05_09:31:12,4.76,0.01,472,"224,672",ÂòÅÌ
sh600018,2021_03_05_09:31:09,4.75,-0.01,10,"4,750",ÂôÅÌ
sh600018,2021_03_05_09:31:06,4.76,-0.01,175,"83,300",ÖÐÐÔÅÌ
sh600018,2021_03_05_09:30:45,4.77,-0.01,23,"10,971",ÂòÅÌ
sh600018,2021_03_05_09:30:42,4.78,0.02,347,"165,866",ÂòÅÌ
sh600018,2021_03_05_09:30:39,4.76,--,133,"63,308",ÂòÅÌ
sh600018,2021_03_05_09:30:36,4.76,-0.01,238,"113,288",ÂôÅÌ
sh600018,2021_03_05_09:30:33,4.77,--,15,"7,155",ÂòÅÌ
sh600018,2021_03_05_09:30:30,4.77,--,76,"36,252",ÂòÅÌ
sh600018,2021_03_05_09:30:27,4.77,--,31,"14,787",ÂòÅÌ
sh600018,2021_03_05_09:30:24,4.77,--,8,"3,816",ÂòÅÌ
sh600018,2021_03_05_09:30:21,4.77,--,53,"25,281",ÂòÅÌ
sh600018,2021_03_05_09:30:18,4.77,--,143,"68,211",ÂòÅÌ
sh600018,2021_03_05_09:30:15,4.77,--,190,"90,630",ÂòÅÌ
sh600018,2021_03_05_09:30:12,4.77,0.02,647,"308,619",ÂòÅÌ
sh600018,2021_03_05_09:30:09,4.75,-0.02,392,"186,200",ÂôÅÌ
sh600018,2021_03_05_09:30:06,4.77,0.01,5214,"2,487,078",ÂòÅÌ
sh600018,2021_03_05_09:30:03,4.76,0.01,343,"163,268",ÂòÅÌ
sh600018,2021_03_05_09:30:00,4.75,4.75,16,"7,600",ÂòÅÌ
sh600018,2021_03_05_09:38:33,4.78,--,30,"14,340",ÂòÅÌ
sh600018,2021_03_05_09:38:30,4.78,--,201,"96,078",ÂòÅÌ
sh600018,2021_03_05_09:38:27,4.78,--,44,"21,032",ÂòÅÌ
sh600018,2021_03_05_09:38:24,4.78,--,102,"48,756",ÂòÅÌ
sh600018,2021_03_05_09:38:21,4.78,0.01,170,"81,260",ÂòÅÌ
sh600018,2021_03_05_09:38:18,4.77,--,5,"2,385",ÂôÅÌ
sh600018,2021_03_05_09:38:15,4.77,-0.01,842,"401,634",ÂôÅÌ
sh600018,2021_03_05_09:38:12,4.78,0.01,167,"79,826",ÂòÅÌ
sh600018,2021_03_05_09:38:09,4.77,-0.01,9,"4,293",ÂôÅÌ
sh600018,2021_03_05_09:38:06,4.78,--,101,"48,278",ÂòÅÌ
sh600018,2021_03_05_09:38:03,4.78,--,175,"83,650",ÂòÅÌ
sh600018,2021_03_05_09:38:00,4.78,0.01,21,"10,038",ÂòÅÌ
sh600018,2021_03_05_09:37:54,4.77,-0.01,22,"10,494",ÂôÅÌ
sh600018,2021_03_05_09:37:51,4.78,--,12,"5,736",ÂòÅÌ
sh600018,2021_03_05_09:37:48,4.78,--,24,"11,472",ÂòÅÌ
sh600018,2021_03_05_09:37:45,4.78,--,571,"272,938",ÂòÅÌ
sh600018,2021_03_05_09:37:42,4.78,--,36,"17,208",ÂòÅÌ
sh600018,2021_03_05_09:37:39,4.78,--,59,"28,202",ÂòÅÌ
sh600018,2021_03_05_09:37:36,4.78,--,12,"5,736",ÂòÅÌ
sh600018,2021_03_05_09:37:33,4.78,--,7,"3,346",ÂòÅÌ
sh600018,2021_03_05_09:37:30,4.78,--,2,956,ÂòÅÌ
sh600018,2021_03_05_09:37:24,4.78,--,25,"11,950",ÂòÅÌ
sh600018,2021_03_05_09:37:21,4.78,--,50,"23,900",ÂòÅÌ
sh600018,2021_03_05_09:37:18,4.78,--,19,"9,082",ÂòÅÌ
sh600018,2021_03_05_09:37:15,4.78,--,96,"45,888",ÂòÅÌ
sh600018,2021_03_05_09:37:12,4.78,--,40,"19,120",ÂòÅÌ
sh600018,2021_03_05_09:37:09,4.78,0.01,66,"31,548",ÂòÅÌ
sh600018,2021_03_05_09:37:06,4.77,-0.01,7,"3,339",ÂôÅÌ
sh600018,2021_03_05_09:37:03,4.78,0.01,36,"17,208",ÂòÅÌ
sh600018,2021_03_05_09:37:00,4.77,--,6,"2,862",ÂôÅÌ
sh600018,2021_03_05_09:36:57,4.77,-0.01,140,"66,780",ÂôÅÌ
sh600018,2021_03_05_09:36:54,4.78,-0.01,1,478,ÂòÅÌ
sh600018,2021_03_05_09:36:51,4.79,0.01,9,"4,311",ÂòÅÌ
sh600018,2021_03_05_09:36:48,4.78,--,120,"57,360",ÂôÅÌ
sh600018,2021_03_05_09:36:45,4.78,--,3,"1,434",ÂôÅÌ
sh600018,2021_03_05_09:36:42,4.78,0.01,124,"59,272",ÂòÅÌ
sh600018,2021_03_05_09:36:39,4.77,-0.01,1221,"582,417",ÂôÅÌ
sh600018,2021_03_05_09:36:36,4.78,-0.01,12,"5,736",ÂôÅÌ
