sh600021,2021_03_05_09:31:26,7.26,--,172,"124,872",ÂôÅÌ
sh600021,2021_03_05_09:31:23,7.26,-0.01,227,"164,802",ÂôÅÌ
sh600021,2021_03_05_09:31:20,7.27,-0.01,138,"100,326",ÂôÅÌ
sh600021,2021_03_05_09:31:17,7.28,--,144,"104,832",ÂòÅÌ
sh600021,2021_03_05_09:31:14,7.28,--,250,"182,000",ÂòÅÌ
sh600021,2021_03_05_09:31:11,7.28,--,17,"12,376",ÂòÅÌ
sh600021,2021_03_05_09:31:05,7.28,0.01,921,"670,488",ÂòÅÌ
sh600021,2021_03_05_09:30:47,7.27,--,172,"125,044",ÂòÅÌ
sh600021,2021_03_05_09:30:44,7.27,-0.01,62,"45,074",ÂôÅÌ
sh600021,2021_03_05_09:30:41,7.28,0.01,124,"90,272",ÂòÅÌ
sh600021,2021_03_05_09:30:38,7.27,-0.01,255,"185,385",ÂôÅÌ
sh600021,2021_03_05_09:30:32,7.28,--,20,"14,560",ÂòÅÌ
sh600021,2021_03_05_09:30:29,7.28,0.01,123,"89,544",ÂòÅÌ
sh600021,2021_03_05_09:30:26,7.27,--,13,"9,451",ÂòÅÌ
sh600021,2021_03_05_09:30:23,7.27,0.02,51,"37,077",ÂòÅÌ
sh600021,2021_03_05_09:30:20,7.25,0.01,60,"43,500",ÂòÅÌ
sh600021,2021_03_05_09:30:17,7.24,0.01,120,"86,880",ÂòÅÌ
sh600021,2021_03_05_09:30:14,7.23,--,28,"20,244",ÂòÅÌ
sh600021,2021_03_05_09:30:11,7.23,0.01,218,"157,614",ÂòÅÌ
sh600021,2021_03_05_09:30:08,7.22,-0.01,171,"123,462",ÂôÅÌ
sh600021,2021_03_05_09:30:05,7.23,0.01,642,"464,166",ÂòÅÌ
sh600021,2021_03_05_09:30:02,7.22,0.02,267,"192,774",ÖÐÐÔÅÌ
sh600021,2021_03_05_09:25:00,7.20,7.2,864,"622,080",ÂòÅÌ
sh600021,2021_03_05_09:37:53,7.26,--,16,"11,616",ÂòÅÌ
sh600021,2021_03_05_09:37:50,7.26,--,69,"50,094",ÂòÅÌ
sh600021,2021_03_05_09:37:47,7.26,--,43,"31,218",ÂòÅÌ
sh600021,2021_03_05_09:37:44,7.26,--,26,"18,876",ÂòÅÌ
sh600021,2021_03_05_09:37:41,7.26,0.01,393,"285,318",ÂòÅÌ
sh600021,2021_03_05_09:37:38,7.25,--,86,"62,778",ÂôÅÌ
sh600021,2021_03_05_09:37:32,7.25,-0.01,20,"14,500",ÂôÅÌ
sh600021,2021_03_05_09:37:29,7.26,--,10,"7,260",ÂòÅÌ
sh600021,2021_03_05_09:37:26,7.26,--,11,"7,986",ÂòÅÌ
sh600021,2021_03_05_09:37:23,7.26,0.01,1,726,ÂòÅÌ
sh600021,2021_03_05_09:37:17,7.25,-0.01,21,"15,225",ÂôÅÌ
sh600021,2021_03_05_09:37:14,7.26,--,21,"15,246",ÂòÅÌ
sh600021,2021_03_05_09:37:11,7.26,--,1,726,ÂòÅÌ
sh600021,2021_03_05_09:37:08,7.26,--,44,"31,944",ÂòÅÌ
sh600021,2021_03_05_09:37:05,7.26,0.01,23,"16,698",ÂòÅÌ
sh600021,2021_03_05_09:37:02,7.25,--,159,"115,275",ÂôÅÌ
sh600021,2021_03_05_09:36:59,7.25,-0.01,143,"103,675",ÂôÅÌ
sh600021,2021_03_05_09:36:56,7.26,--,1,726,ÂòÅÌ
sh600021,2021_03_05_09:36:53,7.26,--,97,"70,422",ÂòÅÌ
sh600021,2021_03_05_09:36:50,7.26,-0.01,272,"197,472",ÂôÅÌ
sh600021,2021_03_05_09:36:47,7.27,--,12,"8,724",ÂòÅÌ
sh600021,2021_03_05_09:36:44,7.27,--,18,"13,086",ÂòÅÌ
sh600021,2021_03_05_09:36:41,7.27,--,22,"15,994",ÂòÅÌ
sh600021,2021_03_05_09:36:38,7.27,--,32,"23,264",ÖÐÐÔÅÌ
sh600021,2021_03_05_09:36:35,7.27,--,20,"14,540",ÂòÅÌ
sh600021,2021_03_05_09:36:32,7.27,-0.01,12,"8,724",ÖÐÐÔÅÌ
sh600021,2021_03_05_09:36:29,7.28,--,123,"89,770",ÂòÅÌ
sh600021,2021_03_05_09:36:26,7.28,--,46,"33,488",ÂòÅÌ
sh600021,2021_03_05_09:36:23,7.28,--,58,"42,224",ÂòÅÌ
sh600021,2021_03_05_09:36:20,7.28,--,7,"5,096",ÂòÅÌ
sh600021,2021_03_05_09:36:17,7.28,--,18,"13,104",ÂòÅÌ
sh600021,2021_03_05_09:36:14,7.28,--,26,"18,928",ÂòÅÌ
sh600021,2021_03_05_09:36:11,7.28,--,76,"55,328",ÂòÅÌ
sh600021,2021_03_05_09:36:08,7.28,--,68,"49,504",ÂôÅÌ
sh600021,2021_03_05_09:36:05,7.28,--,36,"26,208",ÂôÅÌ
