sh600016,2021_03_05_09:25:00,5.22,5.22,6050,"3,158,100",ÂòÅÌ
sh600016,2021_03_05_09:33:00,5.22,-0.01,78,"40,716",ÂôÅÌ
sh600016,2021_03_05_09:32:57,5.23,--,553,"289,219",ÂòÅÌ
sh600016,2021_03_05_09:32:54,5.23,0.01,51,"26,673",ÂòÅÌ
sh600016,2021_03_05_09:32:51,5.22,-0.01,20,"10,440",ÂôÅÌ
sh600016,2021_03_05_09:32:48,5.23,0.01,444,"232,212",ÂòÅÌ
sh600016,2021_03_05_09:32:45,5.22,-0.01,104,"54,288",ÂôÅÌ
sh600016,2021_03_05_09:32:42,5.23,--,51,"26,673",ÂòÅÌ
sh600016,2021_03_05_09:32:39,5.23,0.01,52,"27,196",ÂòÅÌ
sh600016,2021_03_05_09:32:36,5.22,--,70,"36,540",ÂôÅÌ
sh600016,2021_03_05_09:32:33,5.22,-0.01,211,"110,142",ÂôÅÌ
sh600016,2021_03_05_09:32:30,5.23,--,5,"2,615",ÂòÅÌ
sh600016,2021_03_05_09:32:27,5.23,--,1669,"872,887",ÂòÅÌ
sh600016,2021_03_05_09:32:24,5.23,0.01,5,"2,615",ÂòÅÌ
sh600016,2021_03_05_09:32:21,5.22,-0.01,61,"31,842",ÂôÅÌ
sh600016,2021_03_05_09:32:18,5.23,--,215,"112,445",ÂòÅÌ
sh600016,2021_03_05_09:32:15,5.23,--,29,"15,167",ÂòÅÌ
sh600016,2021_03_05_09:32:12,5.23,--,145,"75,835",ÂòÅÌ
sh600016,2021_03_05_09:32:09,5.23,0.01,488,"255,224",ÂòÅÌ
sh600016,2021_03_05_09:32:06,5.22,-0.01,52,"27,144",ÂôÅÌ
sh600016,2021_03_05_09:32:03,5.23,--,812,"424,676",ÂòÅÌ
sh600016,2021_03_05_09:32:00,5.23,--,161,"84,203",ÂòÅÌ
sh600016,2021_03_05_09:31:57,5.23,--,102,"53,346",ÂòÅÌ
sh600016,2021_03_05_09:31:54,5.23,--,21,"10,983",ÂòÅÌ
sh600016,2021_03_05_09:31:51,5.23,0.01,71,"37,133",ÂòÅÌ
sh600016,2021_03_05_09:31:48,5.22,--,673,"351,306",ÂôÅÌ
sh600016,2021_03_05_09:31:45,5.22,-0.01,40,"20,880",ÂôÅÌ
sh600016,2021_03_05_09:31:42,5.23,0.01,52,"27,196",ÂòÅÌ
sh600016,2021_03_05_09:31:36,5.22,--,27,"14,094",ÂôÅÌ
sh600016,2021_03_05_09:31:33,5.22,--,2,"1,044",ÂôÅÌ
sh600016,2021_03_05_09:31:30,5.22,--,3101,"1,618,722",ÂôÅÌ
sh600016,2021_03_05_09:31:27,5.22,--,332,"173,304",ÂôÅÌ
sh600016,2021_03_05_09:31:24,5.22,-0.01,276,"144,072",ÂôÅÌ
sh600016,2021_03_05_09:31:21,5.23,0.01,61,"31,903",ÂòÅÌ
sh600016,2021_03_05_09:31:18,5.22,-0.01,105,"54,810",ÂôÅÌ
sh600016,2021_03_05_09:31:15,5.23,0.01,408,"213,384",ÂòÅÌ
sh600016,2021_03_05_09:31:12,5.22,-0.01,146,"76,212",ÂôÅÌ
sh600016,2021_03_05_09:31:09,5.23,0.01,134,"70,082",ÂòÅÌ
sh600016,2021_03_05_09:31:06,5.22,-0.01,3861,"2,015,442",ÂôÅÌ
sh600016,2021_03_05_09:30:48,5.23,--,600,"313,800",ÂòÅÌ
sh600016,2021_03_05_09:30:45,5.23,-0.01,296,"154,808",ÂôÅÌ
sh600016,2021_03_05_09:30:42,5.24,0.01,192,"101,001",ÂòÅÌ
sh600016,2021_03_05_09:30:39,5.23,--,75,"39,225",ÂòÅÌ
sh600016,2021_03_05_09:30:36,5.23,-0.01,1533,"801,890",ÂôÅÌ
sh600016,2021_03_05_09:30:33,5.24,0.01,857,"449,068",ÂòÅÌ
sh600016,2021_03_05_09:30:30,5.23,--,812,"425,068",ÂòÅÌ
sh600016,2021_03_05_09:30:27,5.23,--,2204,"1,152,692",ÂòÅÌ
sh600016,2021_03_05_09:30:24,5.23,0.01,1938,"1,013,574",ÂòÅÌ
sh600016,2021_03_05_09:30:21,5.22,-0.01,4123,"2,152,206",ÂôÅÌ
sh600016,2021_03_05_09:30:18,5.23,--,991,"518,293",ÂòÅÌ
sh600016,2021_03_05_09:30:15,5.23,--,1016,"531,368",ÂòÅÌ
sh600016,2021_03_05_09:30:12,5.23,0.01,4802,"2,511,446",ÂòÅÌ
sh600016,2021_03_05_09:30:08,5.22,--,6036,"3,151,230",ÂòÅÌ
sh600016,2021_03_05_09:30:06,5.22,0.01,5108,"2,666,376",ÂòÅÌ
sh600016,2021_03_05_09:30:03,5.21,--,5250,"2,735,250",ÂôÅÌ
sh600016,2021_03_05_09:30:00,5.21,5.21,164,"85,444",ÂòÅÌ
