sh600012,2021_03_05_09:31:47,6.27,--,39,"24,453",ÂòÅÌ
sh600012,2021_03_05_09:31:44,6.27,--,11,"6,897",ÂòÅÌ
sh600012,2021_03_05_09:31:41,6.27,--,29,"18,183",ÂòÅÌ
sh600012,2021_03_05_09:31:38,6.27,--,15,"9,405",ÂòÅÌ
sh600012,2021_03_05_09:31:35,6.27,0.02,48,"30,096",ÂòÅÌ
sh600012,2021_03_05_09:31:32,6.25,--,44,"27,500",ÂòÅÌ
sh600012,2021_03_05_09:31:29,6.25,--,6,"3,750",ÂòÅÌ
sh600012,2021_03_05_09:31:26,6.25,--,12,"7,500",ÂòÅÌ
sh600012,2021_03_05_09:31:23,6.25,0.01,46,"28,750",ÂòÅÌ
sh600012,2021_03_05_09:31:20,6.24,--,3,"1,872",ÂòÅÌ
sh600012,2021_03_05_09:31:17,6.24,--,25,"15,600",ÂòÅÌ
sh600012,2021_03_05_09:31:14,6.24,-0.01,25,"15,600",ÂôÅÌ
sh600012,2021_03_05_09:31:11,6.25,0.02,156,"97,500",ÂòÅÌ
sh600012,2021_03_05_09:31:08,6.23,--,64,"39,872",ÂôÅÌ
sh600012,2021_03_05_09:31:05,6.23,-0.03,125,"77,875",ÂôÅÌ
sh600012,2021_03_05_09:30:47,6.26,0.01,2,"1,252",ÂòÅÌ
sh600012,2021_03_05_09:30:44,6.25,--,8,"5,000",ÂôÅÌ
sh600012,2021_03_05_09:30:41,6.25,0.01,87,"54,375",ÖÐÐÔÅÌ
sh600012,2021_03_05_09:30:35,6.24,--,0,0,ÂôÅÌ
sh600012,2021_03_05_09:30:32,6.24,-0.03,50,"31,200",ÂôÅÌ
sh600012,2021_03_05_09:30:29,6.27,0.01,18,"11,286",ÂòÅÌ
sh600012,2021_03_05_09:30:26,6.26,--,91,"56,966",ÂôÅÌ
sh600012,2021_03_05_09:30:23,6.26,--,17,"10,642",ÂôÅÌ
sh600012,2021_03_05_09:30:20,6.26,0.02,67,"41,942",ÂòÅÌ
sh600012,2021_03_05_09:30:17,6.24,0.01,10,"6,240",ÂòÅÌ
sh600012,2021_03_05_09:30:14,6.23,0.01,79,"49,217",ÂòÅÌ
sh600012,2021_03_05_09:30:11,6.22,-0.01,102,"63,444",ÂôÅÌ
sh600012,2021_03_05_09:30:08,6.23,-0.01,87,"54,201",ÂôÅÌ
sh600012,2021_03_05_09:30:05,6.24,-0.01,276,"172,224",ÂôÅÌ
sh600012,2021_03_05_09:30:02,6.25,0.01,51,"31,875",ÖÐÐÔÅÌ
sh600012,2021_03_05_09:25:00,6.24,6.24,208,"129,792",ÂòÅÌ
sh600012,2021_03_05_09:38:32,6.25,--,2,"1,250",ÂòÅÌ
sh600012,2021_03_05_09:38:26,6.25,--,1,625,ÂòÅÌ
sh600012,2021_03_05_09:38:14,6.25,--,2,"1,250",ÂòÅÌ
sh600012,2021_03_05_09:38:11,6.25,0.01,30,"18,750",ÂòÅÌ
sh600012,2021_03_05_09:38:08,6.24,--,2,"1,248",ÂòÅÌ
sh600012,2021_03_05_09:38:05,6.24,--,164,"102,336",ÂôÅÌ
sh600012,2021_03_05_09:38:02,6.24,--,43,"26,832",ÂòÅÌ
sh600012,2021_03_05_09:37:59,6.24,--,4,"2,496",ÂòÅÌ
sh600012,2021_03_05_09:37:53,6.24,--,14,"8,736",ÂòÅÌ
sh600012,2021_03_05_09:37:50,6.24,--,23,"14,352",ÂòÅÌ
sh600012,2021_03_05_09:37:47,6.24,--,58,"36,192",ÂòÅÌ
sh600012,2021_03_05_09:37:44,6.24,0.01,3,"1,872",ÂòÅÌ
sh600012,2021_03_05_09:37:38,6.23,-0.01,38,"23,674",ÂôÅÌ
sh600012,2021_03_05_09:37:35,6.24,--,109,"68,016",ÂôÅÌ
sh600012,2021_03_05_09:37:32,6.24,--,4,"2,496",ÂôÅÌ
sh600012,2021_03_05_09:37:29,6.24,-0.01,170,"106,080",ÂôÅÌ
sh600012,2021_03_05_09:37:23,6.25,--,5,"3,125",ÂòÅÌ
sh600012,2021_03_05_09:37:14,6.25,--,3,"1,875",ÂòÅÌ
sh600012,2021_03_05_09:37:08,6.25,--,84,"52,500",ÂôÅÌ
sh600012,2021_03_05_09:37:05,6.25,--,49,"30,625",ÂôÅÌ
sh600012,2021_03_05_09:37:02,6.25,-0.01,18,"11,250",ÂôÅÌ
sh600012,2021_03_05_09:36:47,6.26,--,2,"1,252",ÂòÅÌ
sh600012,2021_03_05_09:36:44,6.26,--,5,"3,130",ÂôÅÌ
sh600012,2021_03_05_09:36:41,6.26,0.01,2,"1,252",ÖÐÐÔÅÌ
sh600012,2021_03_05_09:36:38,6.25,-0.02,34,"21,250",ÂôÅÌ
sh600012,2021_03_05_09:36:35,6.27,--,23,"14,421",ÂòÅÌ
sh600012,2021_03_05_09:36:32,6.27,0.01,17,"10,659",ÂòÅÌ
sh600012,2021_03_05_09:36:26,6.26,0.01,59,"36,934",ÂòÅÌ
sh600012,2021_03_05_09:36:23,6.25,--,255,"159,375",ÂòÅÌ
sh600012,2021_03_05_09:36:20,6.25,--,22,"13,750",ÂòÅÌ
sh600012,2021_03_05_09:36:14,6.25,--,6,"3,750",ÂòÅÌ
sh600012,2021_03_05_09:36:11,6.25,--,12,"7,500",ÂòÅÌ
sh600012,2021_03_05_09:36:08,6.25,--,1,625,ÂòÅÌ
sh600012,2021_03_05_09:36:05,6.25,0.01,2,"1,250",ÂòÅÌ
sh600012,2021_03_05_09:35:56,6.24,--,55,"34,320",ÂòÅÌ
sh600012,2021_03_05_09:35:53,6.24,--,65,"40,560",ÂôÅÌ
sh600012,2021_03_05_09:35:50,6.24,--,67,"41,808",ÂôÅÌ
sh600012,2021_03_05_09:35:47,6.24,-0.01,34,"21,216",ÂôÅÌ
sh600012,2021_03_05_09:35:41,6.25,--,2,"1,250",ÂòÅÌ
sh600012,2021_03_05_09:35:29,6.25,0.01,6,"3,750",ÂòÅÌ
sh600012,2021_03_05_09:35:26,6.24,-0.01,24,"14,976",ÂôÅÌ
sh600012,2021_03_05_09:35:23,6.25,--,13,"8,125",ÂòÅÌ
sh600012,2021_03_05_09:35:20,6.25,--,65,"40,625",ÂòÅÌ
sh600012,2021_03_05_09:35:17,6.25,-0.01,42,"26,250",ÂôÅÌ
sh600012,2021_03_05_09:35:14,6.26,--,2,"1,252",ÂòÅÌ
sh600012,2021_03_05_09:35:11,6.26,--,2,"1,252",ÂòÅÌ
sh600012,2021_03_05_09:35:02,6.26,--,1,626,ÂòÅÌ
sh600012,2021_03_05_09:34:59,6.26,--,2,"1,252",ÖÐÐÔÅÌ
sh600012,2021_03_05_09:34:56,6.26,--,1,626,ÖÐÐÔÅÌ
sh600012,2021_03_05_09:34:53,6.26,-0.01,1,626,ÖÐÐÔÅÌ
sh600012,2021_03_05_09:34:44,6.27,0.01,12,"7,524",ÂòÅÌ
sh600012,2021_03_05_09:34:41,6.26,--,3,"1,878",ÂôÅÌ
sh600012,2021_03_05_09:34:38,6.26,0.01,3,"1,878",ÖÐÐÔÅÌ
sh600012,2021_03_05_09:34:35,6.25,-0.02,95,"59,375",ÂôÅÌ
sh600012,2021_03_05_09:34:32,6.27,--,13,"8,151",ÂòÅÌ
sh600012,2021_03_05_09:34:29,6.27,--,1,627,ÂòÅÌ
sh600012,2021_03_05_09:34:26,6.27,0.01,88,"55,176",ÂòÅÌ
sh600012,2021_03_05_09:34:23,6.26,0.01,43,"26,918",ÂòÅÌ
sh600012,2021_03_05_09:34:17,6.25,--,3,"1,875",ÂôÅÌ
sh600012,2021_03_05_09:34:14,6.25,0.01,17,"10,625",ÂòÅÌ
