sh600007,2021_03_05_09:45:21,12.15,-0.02,32,"38,880",ÂôÅÌ
sh600007,2021_03_05_09:45:06,12.17,--,3,"3,651",ÂòÅÌ
sh600007,2021_03_05_09:44:48,12.17,0.01,6,"7,302",ÂòÅÌ
sh600007,2021_03_05_09:44:45,12.16,--,0,0,ÖÐÐÔÅÌ
sh600007,2021_03_05_09:44:24,12.16,--,6,"7,296",ÂôÅÌ
sh600007,2021_03_05_09:44:21,12.16,--,4,"4,864",ÂòÅÌ
sh600007,2021_03_05_09:44:12,12.16,0.03,6,"7,296",ÂòÅÌ
sh600007,2021_03_05_09:44:06,12.13,-0.01,1,"1,213",ÂôÅÌ
sh600007,2021_03_05_09:44:03,12.14,-0.01,13,"15,782",ÂôÅÌ
sh600007,2021_03_05_09:43:51,12.15,-0.01,1,"1,215",ÂôÅÌ
sh600007,2021_03_05_09:43:48,12.16,--,2,"2,432",ÂòÅÌ
sh600007,2021_03_05_09:43:39,12.16,--,4,"4,864",ÂòÅÌ
sh600007,2021_03_05_09:43:36,12.16,0.01,6,"7,296",ÂòÅÌ
sh600007,2021_03_05_09:43:24,12.15,--,1,"1,215",ÂôÅÌ
sh600007,2021_03_05_09:43:15,12.15,0.02,8,"9,720",ÂòÅÌ
sh600007,2021_03_05_09:42:54,12.13,--,0,0,ÂôÅÌ
sh600007,2021_03_05_09:42:42,12.13,--,0,0,ÂôÅÌ
sh600007,2021_03_05_09:42:30,12.13,-0.03,2,"2,426",ÂôÅÌ
sh600007,2021_03_05_09:42:27,12.16,--,16,"19,456",ÂòÅÌ
sh600007,2021_03_05_09:41:33,12.16,--,2,"2,432",ÂòÅÌ
sh600007,2021_03_05_09:41:15,12.16,0.03,6,"7,296",ÂòÅÌ
sh600007,2021_03_05_09:40:48,12.13,-0.04,17,"20,621",ÂôÅÌ
sh600007,2021_03_05_09:40:06,12.17,--,6,"7,302",ÂòÅÌ
sh600007,2021_03_05_09:40:00,12.17,--,0,0,ÖÐÐÔÅÌ
sh600007,2021_03_05_09:39:57,12.17,0.02,11,"13,387",ÂòÅÌ
sh600007,2021_03_05_09:39:51,12.15,--,14,"17,010",ÂôÅÌ
sh600007,2021_03_05_09:39:03,12.15,-0.02,1,"1,215",ÂôÅÌ
sh600007,2021_03_05_09:39:00,12.17,--,17,"20,689",ÂòÅÌ
sh600007,2021_03_05_09:38:21,12.17,0.02,6,"7,302",ÂòÅÌ
sh600007,2021_03_05_09:38:18,12.15,--,2,"2,430",ÂôÅÌ
sh600007,2021_03_05_09:38:15,12.15,--,18,"21,870",ÂôÅÌ
sh600007,2021_03_05_09:38:03,12.15,--,2,"2,430",ÂôÅÌ
